7.982276442105920577e-02 -3.445520546318124600e-02 -7.927697818119702755e-02 5.976495652505734411e-03 -1.245511905730900676e-01 -2.842362516254798299e-02 -3.960155057477899448e-02 3.187879030666015967e-02 -1.700877218075442232e-01 4.215867414367176214e-02 5.921435288902571897e-02 1.325407636048737681e-01
8.063566881439157563e-02 -3.508808495983369025e-02 -7.983415907440465087e-02 6.410475482794281664e-03 -1.246686030026118719e-01 -2.764153331964873048e-02 -3.950744148776703935e-02 3.211026720390526557e-02 -1.698080917374451548e-01 4.206337140270172137e-02 5.923754834579807171e-02 1.322460975861777521e-01
8.113905676082766583e-02 -3.509643095127548684e-02 -8.023584010329537497e-02 6.462316757605893885e-03 -1.249839675763152608e-01 -2.759898733827234607e-02 -3.964653012775957303e-02 3.258350895850282286e-02 -1.698082595788602267e-01 4.205757212734951428e-02 5.885962719321107678e-02 1.317600482757302627e-01
8.122259335974107985e-02 -3.613665590625460278e-02 -8.094050429814352021e-02 6.647075390898513764e-03 -1.251347134959149843e-01 -2.709374023084542768e-02 -4.007243306979388353e-02 3.244469106996269309e-02 -1.700228135697001985e-01 4.156656513425154020e-02 5.820072428482160609e-02 1.307906365807488258e-01
8.107431389211787465e-02 -3.708255051849212308e-02 -8.131107477890908708e-02 6.833097221904031390e-03 -1.255704305373714358e-01 -2.737017022912616865e-02 -4.036510957092874496e-02 3.284081076731059506e-02 -1.706078399397328027e-01 4.143169348159679577e-02 5.751998204821721916e-02 1.304473720049727226e-01
8.135586150376060421e-02 -3.771237340678495337e-02 -8.128415035513635034e-02 7.108625776699968590e-03 -1.254589466545915633e-01 -2.761896023927974328e-02 -4.068923861579248902e-02 3.282094099331812898e-02 -1.707760888890049733e-01 4.111314359788773715e-02 5.746926772683673412e-02 1.301225058037144833e-01
8.057652155535405258e-02 -3.981448207407248252e-02 -8.236219690894802659e-02 6.568436999533281209e-03 -1.267746467544512701e-01 -2.902439576656570125e-02 -4.195039339526203392e-02 3.192684301541082181e-02 -1.721181581890577905e-01 3.999997431100863615e-02 5.599967652333064788e-02 1.281701312047207608e-01
8.088840235188274330e-02 -3.987292401006399534e-02 -8.273810646747585540e-02 6.893137773110073058e-03 -1.265032858158413875e-01 -2.899186278585675833e-02 -4.172889286588388202e-02 3.258765897327096234e-02 -1.718808984561583653e-01 4.025812182640124692e-02 5.545279514759435951e-02 1.278992866180974630e-01
8.137804394278419506e-02 -4.027663223119994779e-02 -8.293551375372816559e-02 7.184342271254172581e-03 -1.263712079699573221e-01 -2.843811927030857542e-02 -4.154144575403784234e-02 3.326692291284751024e-02 -1.713028127162711800e-01 4.100291097716004390e-02 5.619279649331862525e-02 1.278522771028945404e-01
8.154901274599307692e-02 -4.053486100145245463e-02 -8.295036801446503683e-02 6.982779572041505033e-03 -1.263216245905557644e-01 -2.838711244101679854e-02 -4.182794357204467489e-02 3.340232147723670719e-02 -1.715722633807248432e-01 4.035742648668215471e-02 5.612351859871173021e-02 1.275625873160891599e-01
8.181009086440857447e-02 -4.066216843862817398e-02 -8.323008599244734185e-02 7.186895850354716765e-03 -1.261267104096291947e-01 -2.799343150134389266e-02 -4.180907237959557987e-02 3.348975057771947511e-02 -1.713961741829589380e-01 3.989820439692519372e-02 5.607212458878364780e-02 1.272036187934541263e-01
8.200991335456746245e-02 -4.047081322061155811e-02 -8.341604943897988622e-02 7.810024709883571677e-03 -1.260346505979394460e-01 -2.796755050464368869e-02 -4.204605745379218218e-02 3.371513829205529528e-02 -1.711103919212098312e-01 4.016663823260595984e-02 5.623259625883177820e-02 1.274165855214978993e-01
8.164414248382199923e-02 -4.104555952352059722e-02 -8.386417208061563988e-02 7.735587124111740348e-03 -1.265764502141561443e-01 -2.806677539037115768e-02 -4.245248754160146909e-02 3.400390733463504178e-02 -1.710957297352043716e-01 3.996896191597028997e-02 5.624220229516452285e-02 1.272639711297488541e-01
8.161180955039071261e-02 -4.184228833901540434e-02 -8.436060384932524137e-02 8.088787815849622295e-03 -1.264224315247362562e-01 -2.857310395500859551e-02 -4.289447435884713444e-02 3.417931387130532933e-02 -1.714700438007242811e-01 3.947651293271448036e-02 5.555183291562226094e-02 1.270766988082190352e-01
8.186430817760201317e-02 -4.133112691160118618e-02 -8.479705947229283780e-02 8.615120925393984080e-03 -1.266798283146471082e-01 -2.826034539906099527e-02 -4.310582639478573869e-02 3.475021903143233476e-02 -1.710323623733551179e-01 3.889072661268389713e-02 5.566734264222664846e-02 1.267238549972151962e-01
8.207737110123883295e-02 -4.160272602789284735e-02 -8.476183063923048433e-02 9.390423775827137082e-03 -1.267029822942742912e-01 -2.812624686317955272e-02 -4.345782509721222986e-02 3.495269345316067561e-02 -1.709248869135952531e-01 3.851879521770486953e-02 5.553694051998154385e-02 1.262247756581514058e-01
8.275606288680749378e-02 -4.124081908146598474e-02 -8.505203794216457946e-02 9.224558843251989826e-03 -1.259196922048077816e-01 -2.778748698250606969e-02 -4.287294644993447368e-02 3.558010715926762657e-02 -1.710881293691793037e-01 3.869064387103070962e-02 5.553620056165643748e-02 1.259969519033353191e-01
8.265950174964335762e-02 -4.136555898479294530e-02 -8.525499655278813427e-02 9.535149186739241833e-03 -1.258267970081234643e-01 -2.799136770440186286e-02 -4.310540671841389671e-02 3.564546697885016824e-02 -1.708423999878093680e-01 3.894270512050224120e-02 5.552439610733846814e-02 1.261628730130325005e-01
8.259089316884180021e-02 -4.151421384748813642e-02 -8.503217705903105827e-02 9.796456446054379458e-03 -1.259283996128357230e-01 -2.807694509513568304e-02 -4.340506418862499771e-02 3.554085809767931758e-02 -1.709467583764237852e-01 3.878783236713766874e-02 5.531853816697865356e-02 1.257626192473185467e-01
8.295974436235238614e-02 -4.157894213307625209e-02 -8.500981331437182376e-02 1.033585381782543312e-02 -1.257087507817147842e-01 -2.773182797389770610e-02 -4.339396372281702219e-02 3.616184436457683254e-02 -1.705540673674302565e-01 3.908720644568844382e-02 5.519167243581812182e-02 1.258818798432805031e-01
8.250753366198632088e-02 -4.263723222548616854e-02 -8.550150311982263052e-02 1.035236838862063635e-02 -1.263628351993235921e-01 -2.843695137029033509e-02 -4.422698836720468513e-02 3.559469659949618392e-02 -1.713515512173930111e-01 3.832870656516815938e-02 5.439816504386305734e-02 1.254259835949435020e-01
8.373217872781438254e-02 -4.264850654048243234e-02 -8.598080424773807406e-02 1.033314294046039014e-02 -1.262940046387733828e-01 -2.874963113555082869e-02 -4.428339619717566733e-02 3.593708032539882913e-02 -1.707830555089935309e-01 3.864966681462766313e-02 5.427155031216516351e-02 1.258531718374078234e-01
8.386226903061726190e-02 -4.260821171880403019e-02 -8.608562544155054508e-02 1.051977492408660321e-02 -1.267955834504036206e-01 -2.892439041500738384e-02 -4.426276441191132754e-02 3.645108566864869309e-02 -1.702053269583924389e-01 3.869124811838588890e-02 5.402878568939434994e-02 1.259011108919107780e-01
8.353846874393652810e-02 -4.320264880310915184e-02 -8.624398665177902823e-02 1.073611202327069171e-02 -1.264501036124404398e-01 -2.904312111524270934e-02 -4.463767940943552670e-02 3.611419255823172109e-02 -1.711921409711250897e-01 3.824198053859952096e-02 5.400312618978953677e-02 1.253830238785110518e-01
8.389669107838498840e-02 -4.317697448340897942e-02 -8.652872915273333854e-02 1.091425915628515056e-02 -1.263838163630800482e-01 -2.905905588330845446e-02 -4.516059053578694998e-02 3.693658601312522355e-02 -1.709542856856104687e-01 3.794025215728205613e-02 5.450405775767386968e-02 1.249481142059517685e-01
8.433777040571990846e-02 -4.306359169365495815e-02 -8.652172760737021628e-02 1.111204131756936622e-02 -1.265919884536397533e-01 -2.904556638149314099e-02 -4.455459261789086051e-02 3.722012082678706479e-02 -1.708039841054840025e-01 3.772011782162531385e-02 5.448381338572489546e-02 1.247191108971342499e-01
8.436397129657542682e-02 -4.294484774434103452e-02 -8.728975539805658435e-02 1.044572928621073822e-02 -1.259170641903088195e-01 -2.876207322488194551e-02 -4.429980744587728309e-02 3.664118058848922499e-02 -1.698885943607419957e-01 3.838573478424675556e-02 5.477834677401201974e-02 1.239037203886098198e-01
8.436250913907832050e-02 -4.337796710154533109e-02 -8.707541100437628245e-02 1.085613026913721454e-02 -1.258761974725001176e-01 -2.864450684837129349e-02 -4.451637415007286130e-02 3.664044336537836122e-02 -1.702343074724702310e-01 3.837305057353510712e-02 5.455240180156467611e-02 1.237416137258706972e-01
8.474435183865548782e-02 -4.355374980600250356e-02 -8.724922630890299957e-02 1.062209513221854147e-02 -1.261256342959936327e-01 -2.884835503909710663e-02 -4.491901500216598925e-02 3.702944895950939508e-02 -1.697139775945270268e-01 3.820859004803019154e-02 5.428964493560160809e-02 1.237736594117779948e-01
8.513558819268683686e-02 -4.325939801856924088e-02 -8.746438706444116529e-02 1.049130472907617434e-02 -1.262004859233451515e-01 -2.787540221127358248e-02 -4.502776691995848818e-02 3.739721143579691209e-02 -1.695899602598672229e-01 3.862076261644056818e-02 5.472750054586562191e-02 1.237797958535982318e-01
8.521218549000426912e-02 -4.340241758345377704e-02 -8.748772789658822158e-02 1.045536075016060586e-02 -1.266094081997604648e-01 -2.761832749572140991e-02 -4.503658617546766468e-02 3.722582448282989176e-02 -1.692920335569539914e-01 3.880685888923993132e-02 5.459449647564003361e-02 1.237585475046155542e-01
8.604274766708611133e-02 -4.284442120874475818e-02 -8.777710529160258346e-02 1.065853231448552103e-02 -1.259974797192396634e-01 -2.664891986431804083e-02 -4.511351018388565226e-02 3.703808780840030929e-02 -1.692685548022637709e-01 3.780969456343084151e-02 5.489302042888998673e-02 1.247216302053962694e-01
8.642234959955531759e-02 -4.294713545934635002e-02 -8.792784079262544461e-02 1.076550070609173272e-02 -1.261251807959390125e-01 -2.678573941791010521e-02 -4.541956768526496380e-02 3.689871017974381134e-02 -1.695548837575327761e-01 3.757196686985032896e-02 5.489137124627514047e-02 1.249614658194071193e-01
8.628004285701754150e-02 -4.317808571652168026e-02 -8.814019435559078408e-02 1.095535487607254138e-02 -1.262664161758529635e-01 -2.687080666609870799e-02 -4.553847064235894831e-02 3.708655810814407566e-02 -1.699240410507852350e-01 3.749358033019639658e-02 5.451941453673487398e-02 1.246931799343930225e-01
8.664075860085240777e-02 -4.343224956687051497e-02 -8.800214182081278480e-02 1.120569935869878374e-02 -1.255103583697912140e-01 -2.658058878956611262e-02 -4.533513421808037236e-02 3.669142938718427532e-02 -1.698933613020832956e-01 3.772851472001609308e-02 5.447156485895336686e-02 1.247343933992257764e-01
8.675727905697973308e-02 -4.374527368373704733e-02 -8.822829015050970280e-02 1.105237192998937377e-02 -1.256355422454786541e-01 -2.677780622153107248e-02 -4.570734721638033959e-02 3.663119938939687903e-02 -1.699878742846866186e-01 3.753281620330690960e-02 5.440251519497002475e-02 1.243083373409673842e-01
8.677883963260464573e-02 -4.423982742112531064e-02 -8.837720583337881075e-02 1.181371641116539355e-02 -1.257815074653836906e-01 -2.687782109927758928e-02 -4.620833910654961740e-02 3.675564684900359952e-02 -1.705972180856696885e-01 3.693042339791177686e-02 5.472341503810151941e-02 1.238859912097298455e-01
8.638677553331830516e-02 -4.461793897923960889e-02 -8.858091623110271595e-02 1.219368432568462141e-02 -1.261236212039323068e-01 -2.654024049665465804e-02 -4.649218862784994938e-02 3.701761502542028071e-02 -1.701143503598748774e-01 3.727021657831093571e-02 5.472191968792196326e-02 1.240752332345659847e-01
8.672139502781670006e-02 -4.419309311327353218e-02 -8.845326456953025995e-02 1.220158657783820128e-02 -1.258825325572478226e-01 -2.639668926324392068e-02 -4.647392487981891196e-02 3.659215338235232567e-02 -1.701979708154832682e-01 3.702386886363341623e-02 5.449101477373032021e-02 1.239622251163650379e-01
8.649304707250653201e-02 -4.467586539435830506e-02 -8.852095422180158990e-02 1.233753699770608232e-02 -1.260461191991956165e-01 -2.630944269698847274e-02 -4.639286456557620980e-02 3.676878639114432301e-02 -1.701383187254323914e-01 3.690116848396331889e-02 5.457388863782219879e-02 1.241800811460377629e-01
8.649510729493709027e-02 -4.498803193846435955e-02 -8.872418988889836655e-02 1.214908783846394870e-02 -1.259897748624642100e-01 -2.631306482957449303e-02 -4.620301141540053558e-02 3.699188732522256523e-02 -1.703315217638030898e-01 3.647602982329267718e-02 5.436480243949323027e-02 1.240787373630829887e-01
8.611675487559840303e-02 -4.557474338463438773e-02 -8.880109800606464376e-02 1.201050112168763374e-02 -1.264785095290918981e-01 -2.633783398886982083e-02 -4.630593498415623566e-02 3.719099213482130600e-02 -1.703660280910366531e-01 3.639039497499937242e-02 5.437076721972820131e-02 1.238483387072952940e-01
8.624100730877319598e-02 -4.575061870174986639e-02 -8.867038936962916285e-02 1.256734701547961193e-02 -1.261059918265796664e-01 -2.606984454730764539e-02 -4.638442016932565332e-02 3.727490562472796781e-02 -1.706161380197550592e-01 3.627293669956251770e-02 5.415043013571980285e-02 1.238517206400746307e-01
8.607909962291340755e-02 -4.556443331835730026e-02 -8.851963546836816299e-02 1.277425400648014159e-02 -1.260178804595227242e-01 -2.590326792584822860e-02 -4.644298771324211622e-02 3.722335915165434633e-02 -1.707248789855724258e-01 3.628981322611925242e-02 5.405120689980341675e-02 1.239413127824881278e-01
8.614939056902634618e-02 -4.623943652003025678e-02 -8.866562283173670678e-02 1.293816210354185349e-02 -1.264097267016708881e-01 -2.612501385657243005e-02 -4.653453669518171909e-02 3.778899699840866655e-02 -1.706127304118575105e-01 3.628380791209558781e-02 5.427730026235962069e-02 1.243517642665467049e-01
8.623939687673744248e-02 -4.630744981557782802e-02 -8.857865931596148323e-02 1.312888171063631912e-02 -1.265102611019160717e-01 -2.625993564316242077e-02 -4.644307141068828443e-02 3.749958930322634665e-02 -1.708132456891805484e-01 3.616520251025658744e-02 5.410467625026089966e-02 1.239820825995025522e-01
8.630976921502558907e-02 -4.651353027657731398e-02 -8.886405088951165876e-02 1.315808853494536933e-02 -1.265550239872518523e-01 -2.613155660007998940e-02 -4.637355975946873959e-02 3.739159304963515784e-02 -1.706416314573736548e-01 3.641930716611228164e-02 5.395328916891223292e-02 1.237195213418855744e-01
8.630832077706299121e-02 -4.638398131238202077e-02 -8.862629288218870638e-02 1.385250767384626699e-02 -1.264160051647671978e-01 -2.626883142057382173e-02 -4.646767333901070246e-02 3.757766143977404188e-02 -1.703271000820559544e-01 3.667727708522991459e-02 5.382646910704136367e-02 1.233345941194395057e-01
8.629289258429850840e-02 -4.657394090273243858e-02 -8.864746155110229953e-02 1.386761574277414928e-02 -1.264633496073557795e-01 -2.661399870695371414e-02 -4.673230293792220852e-02 3.768839776027561872e-02 -1.707330611846938628e-01 3.653817263119856634e-02 5.375618144113450403e-02 1.228189579877514981e-01
8.622724186517659317e-02 -4.620091204343748648e-02 -8.896043342289874922e-02 1.378748536287454675e-02 -1.262664426467123291e-01 -2.699159898911966324e-02 -4.710566490800151274e-02 3.720744819137420528e-02 -1.704323661214346142e-01 3.650197968290457701e-02 5.359322060985036162e-02 1.229932262465920634e-01
8.636207141811895471e-02 -4.579637937309907064e-02 -8.919737002684346994e-02 1.353986395252234493e-02 -1.266155065999569618e-01 -2.719043785375079361e-02 -4.696140061960751844e-02 3.749587336968900064e-02 -1.704054660724665660e-01 3.606317420531721107e-02 5.386388702973641390e-02 1.229675087762296809e-01
8.643116937638251063e-02 -4.588248937684915457e-02 -8.906381139190805429e-02 1.376364783934073271e-02 -1.265302493524970151e-01 -2.691282726326996513e-02 -4.672756975191547785e-02 3.764402064431485173e-02 -1.705236346008638659e-01 3.601598565054488221e-02 5.407780499864572876e-02 1.228704136960500209e-01
8.677187458211640947e-02 -4.552803187486962472e-02 -8.908200356300341460e-02 1.334876345310824670e-02 -1.266098960651989569e-01 -2.682885455805970876e-02 -4.667719500612675654e-02 3.752101993637289162e-02 -1.708310537549300734e-01 3.607873210629534283e-02 5.408600284388079271e-02 1.230516486853290847e-01
8.655759086631464871e-02 -4.529977258415119473e-02 -8.858234034402513724e-02 1.363937755788848828e-02 -1.265102453959597306e-01 -2.701349934302693656e-02 -4.701219338017839644e-02 3.747489165179810483e-02 -1.704279550553230715e-01 3.600462476165793707e-02 5.417294946682333495e-02 1.233507951637281136e-01
8.642319100083001304e-02 -4.524200027120255790e-02 -8.815554032858084754e-02 1.422957701778032602e-02 -1.265845383239238009e-01 -2.617733053236461285e-02 -4.605967719404491234e-02 3.794992719954109334e-02 -1.706716877924614739e-01 3.576862199134487469e-02 5.410727757764106222e-02 1.237934604616938855e-01
8.653706223451304580e-02 -4.559732744262669918e-02 -8.847553915024312932e-02 1.398576772373516519e-02 -1.265400107765378424e-01 -2.596047729966086473e-02 -4.556391851596977571e-02 3.763713757928128373e-02 -1.704118031761829299e-01 3.619371886004897620e-02 5.381246831478986997e-02 1.241012816324333079e-01
8.650851848205683148e-02 -4.578341975082154264e-02 -8.853234539527511660e-02 1.384128885408142731e-02 -1.268201786305692969e-01 -2.574827123330184625e-02 -4.536798137536427605e-02 3.785745188675761902e-02 -1.704009235295477764e-01 3.592692421190444435e-02 5.360837685184394880e-02 1.238142351185622936e-01
8.656993907812371436e-02 -4.607729342316471688e-02 -8.845635147166720780e-02 1.392026130363697468e-02 -1.269483807945439025e-01 -2.600517393519635387e-02 -4.572452684657814931e-02 3.798013130960960215e-02 -1.704775172090623458e-01 3.632615356460278111e-02 5.339019092495711494e-02 1.233593137071382628e-01
8.679247528724781668e-02 -4.566970210406435388e-02 -8.896803261280494812e-02 1.445718228565195072e-02 -1.271544713325444276e-01 -2.559455879417207869e-02 -4.519004179908621410e-02 3.829262556154888059e-02 -1.707810967171552452e-01 3.587847367501301871e-02 5.348791586778795654e-02 1.234105038797320975e-01
8.667589569760181245e-02 -4.606377808484326403e-02 -8.901024606050177146e-02 1.412773013100793694e-02 -1.271023710797948292e-01 -2.548802002996509997e-02 -4.518705036157579652e-02 3.819016596586879975e-02 -1.710945749921602144e-01 3.545357895435656548e-02 5.306717837413361949e-02 1.231639704700785015e-01
8.672561161897797410e-02 -4.620650888664450118e-02 -8.895246456208398544e-02 1.400973781873099400e-02 -1.271413396260364648e-01 -2.572746171678058982e-02 -4.519557480671444749e-02 3.765370242352185370e-02 -1.713902147194504566e-01 3.541508748755317626e-02 5.266068322581929362e-02 1.226445901919972908e-01
8.648549726601949261e-02 -4.672159264493262743e-02 -8.902367386162020335e-02 1.426195347371966154e-02 -1.275489027719688140e-01 -2.585130387477576480e-02 -4.535649256091976028e-02 3.711923143355898985e-02 -1.712168947112110429e-01 3.574639985741698278e-02 5.217319795988868691e-02 1.225238690524735469e-01
8.690245917190553282e-02 -4.667279318380537778e-02 -8.916084479555402842e-02 1.430241126387805581e-02 -1.271580904202995188e-01 -2.602970848488015895e-02 -4.554312908254198183e-02 3.731316370609353422e-02 -1.707367260086876393e-01 3.568856742063165888e-02 5.227084507926767210e-02 1.227199070227455446e-01
8.671340142176413301e-02 -4.648167588186654514e-02 -8.873174680553913563e-02 1.427534395903400782e-02 -1.277191940926091784e-01 -2.602105388930423327e-02 -4.548423753889129645e-02 3.691490170506413204e-02 -1.704687456051758310e-01 3.508588920080486090e-02 5.232723069696450235e-02 1.228743884597035124e-01
8.668704243888020189e-02 -4.655899102393100397e-02 -8.873038392999901824e-02 1.440241771743897524e-02 -1.272452822396245853e-01 -2.604538375405943476e-02 -4.550635074244039485e-02 3.714437577328364576e-02 -1.705300105521390663e-01 3.518742726203482468e-02 5.235137898718490723e-02 1.227767225591152866e-01
8.657130066446054595e-02 -4.650728044264393346e-02 -8.883992529205386735e-02 1.457576233157261390e-02 -1.272617040592757820e-01 -2.628225675991298013e-02 -4.564378137630642485e-02 3.754660888830280152e-02 -1.704119521311502627e-01 3.512115464189139585e-02 5.227492655698166846e-02 1.227426593721320236e-01
8.692479545665775242e-02 -4.651722901271101301e-02 -8.897984660426760950e-02 1.464170070352043170e-02 -1.271622958808771575e-01 -2.623441148605365827e-02 -4.538477691062844238e-02 3.789859098223750250e-02 -1.699673655456832577e-01 3.534840865607582344e-02 5.265109530248129194e-02 1.225894438956634663e-01
8.706510553678156739e-02 -4.636626937436721940e-02 -8.905280909027647740e-02 1.453535448992546164e-02 -1.270488650708233302e-01 -2.607974524048176437e-02 -4.541136231719680727e-02 3.807762352311121201e-02 -1.698085836231783552e-01 3.544494507654611520e-02 5.279591996683911936e-02 1.227310402826317509e-01
8.741558595520818042e-02 -4.548315627544149281e-02 -8.895937834290434942e-02 1.565423463998511650e-02 -1.257036175869641337e-01 -2.648792754630505120e-02 -4.675603487323296004e-02 3.950361131561143380e-02 -1.698825104272117248e-01 3.598477781228735795e-02 5.430920039227899593e-02 1.232203208171841480e-01
8.769837150805373516e-02 -4.556410050740885426e-02 -8.880272966793449629e-02 1.559165383828374149e-02 -1.258001429410377792e-01 -2.588071711728676116e-02 -4.616936049061579062e-02 3.968102399137822534e-02 -1.695188765621679361e-01 3.581023453939622542e-02 5.467287632805876985e-02 1.232116755850573980e-01
8.770576647069909526e-02 -4.542263259940219206e-02 -8.873239798699296410e-02 1.562268232970883027e-02 -1.258924803958779148e-01 -2.556657058843507871e-02 -4.601126081922788519e-02 3.999738630217461455e-02 -1.693737154037053549e-01 3.583292925538078544e-02 5.465751499631502086e-02 1.231157939897663950e-01
8.782813138850652235e-02 -4.535856619138519535e-02 -8.863662254754237080e-02 1.562402681967724020e-02 -1.259820214714281739e-01 -2.546096590486721795e-02 -4.588763538958024607e-02 4.024680891234678343e-02 -1.690901527583536235e-01 3.590977841644264063e-02 5.475449483529498673e-02 1.232863296932563552e-01
8.775623898384002364e-02 -4.571541738188580201e-02 -8.857219021891907240e-02 1.539423328997943652e-02 -1.258635724749896656e-01 -2.527282029061859656e-02 -4.566640354118263467e-02 4.009311262732579567e-02 -1.693424434530199363e-01 3.595230242769060364e-02 5.466943494997159037e-02 1.233782089336727533e-01
8.776486402780328544e-02 -4.566795407637747745e-02 -8.872420735581906803e-02 1.540369390664214633e-02 -1.259670688820213047e-01 -2.510048720914744361e-02 -4.553507631150061769e-02 4.020594484215318093e-02 -1.692118934884317416e-01 3.582959628431256482e-02 5.461495340667048282e-02 1.231254217154768432e-01
8.754113073394749478e-02 -4.596355543058545934e-02 -8.929940036633791933e-02 1.536268284349364376e-02 -1.266023457304774891e-01 -2.511468891671160900e-02 -4.575988514810318958e-02 4.041123764106156757e-02 -1.698399730460685431e-01 3.518954447992657386e-02 5.430840318411585960e-02 1.227998913639246764e-01
8.747196274301712038e-02 -4.572519294912725379e-02 -8.957286897183332208e-02 1.497371335929236456e-02 -1.266733399130120230e-01 -2.506923476663614619e-02 -4.585613322195786212e-02 4.002507014482539066e-02 -1.696228284762569538e-01 3.534931037623508659e-02 5.488020538523787073e-02 1.224361647927006275e-01
8.762821613248426844e-02 -4.589273430175459106e-02 -8.945050255469083611e-02 1.516894815803055373e-02 -1.266659061686988830e-01 -2.507343370834978075e-02 -4.607012253484961406e-02 4.018698628852736265e-02 -1.695839514055741126e-01 3.530239460863481005e-02 5.492934328715455561e-02 1.223664894364728528e-01
8.805227491870765144e-02 -4.648573242949567697e-02 -9.002473693344817396e-02 1.473295192228158725e-02 -1.264494129482104656e-01 -2.493276424983362216e-02 -4.574099235263216073e-02 4.034312631621889134e-02 -1.692538780898376338e-01 3.567646266857704002e-02 5.519349246243798746e-02 1.223844075087083261e-01
8.806281349556273341e-02 -4.655675736895497491e-02 -8.996972716234295786e-02 1.495061535306722519e-02 -1.263280524226983448e-01 -2.509375665783766807e-02 -4.558618068512710481e-02 4.012672615009915678e-02 -1.694778223024121511e-01 3.540445500891765268e-02 5.508045190666695234e-02 1.222186997173151934e-01
8.800392315258684373e-02 -4.674969827355413693e-02 -9.006556535114822182e-02 1.519107158555755947e-02 -1.261879899025328267e-01 -2.520214459341114932e-02 -4.559638103841037737e-02 4.051030055375538785e-02 -1.694894763436958773e-01 3.518224681910733093e-02 5.479910864276071880e-02 1.220635843875517990e-01
8.840598168877590590e-02 -4.685546118543578581e-02 -8.968846161387572513e-02 1.549839300046720707e-02 -1.259015148503163650e-01 -2.562927606064991509e-02 -4.568438526431371771e-02 4.043061741961059830e-02 -1.696465885473143198e-01 3.550354376144745916e-02 5.518343134396686694e-02 1.221022354975189045e-01
8.829475906738781799e-02 -4.651331634297239254e-02 -9.001717279149014372e-02 1.546151023096532795e-02 -1.261284357725983296e-01 -2.533431431710072429e-02 -4.626915517625272006e-02 4.046184057121193084e-02 -1.700018955834947110e-01 3.520038815378485897e-02 5.576712615117395550e-02 1.219573486761643122e-01
8.817001127381249304e-02 -4.671149388421590165e-02 -8.999590290908422718e-02 1.578190096727232969e-02 -1.258105557363321803e-01 -2.562307596416618649e-02 -4.605276874868942383e-02 4.056493481095928971e-02 -1.698694399672566469e-01 3.528224561821038940e-02 5.545282297764962676e-02 1.221889908076400078e-01
