-9.381954737073661121e-02 -1.117967609622353836e-01 1.072540938922999371e-01 2.013360497931196078e-02 -8.077788283499417327e-03 4.168107177728461871e-02 6.476765996196206035e-03 1.071138267430359475e-01 -1.107433406579494128e-01 3.113152324423460252e-02 -8.737577130288833038e-02 -1.329092093662963825e-01 -1.128659166613147496e-01 -8.760325533681506682e-02 5.823027482837861424e-02 -9.818502091921318953e-02 2.652870990856205993e-02 4.676903570661915255e-02 6.752002257906769556e-02 1.043175943234230518e-01 1.971802525822090660e-02 -2.241132413470963217e-02 1.037337575521374115e-02 -1.375608804897121840e-01 2.017578217387075989e-01 -1.239065530367346873e-01 1.916776300078061046e-01 1.214100891601046367e-01 1.048385401823130753e-01 -4.149510398852322181e-03 1.176282614650889756e-02 -4.497829742539034142e-02 1.245653109795283875e-01 -1.515147677573407126e-01 -4.300753730880196163e-02 2.013339791637944465e-01 -3.650378397174933870e-02 1.251449371766484298e-01 3.584335997297093818e-02 5.161204079953482515e-02 -7.692103848048469084e-02 1.698531621748140819e-02 1.298396464602975531e-01 1.019260636384698437e-01 -6.441598239091848865e-02 -1.399520469954925184e-01 -1.413257510796992744e-01 8.051153580977739310e-02 8.559244880345337481e-02 -7.469773332285645218e-02 1.510319581008090495e-01 1.448598666708307003e-01 2.893133404869197359e-02 1.080957829214170170e-02 3.654737753191471261e-02 -1.187111152710688539e-01 1.018626545320244596e-02 1.608432684892827091e-01 1.643233934932560036e-02 -6.561415673367532175e-02 -9.233877192111603072e-02 -2.254289501898741957e-02 1.470410627635540361e-02 -1.302689436782026623e-02 -1.365817418438419473e-01 4.519049734070432200e-02 7.292002465407342038e-02 4.605755297853657976e-02 -4.242447644421787345e-02 4.579099835445461092e-02 1.123726843536788367e-01 1.881428161868803628e-01 2.724444449507383570e-02 2.931685645215202293e-02 -3.182635483732667442e-02 9.466998611554009596e-03 2.366341730159702075e-02 1.194422181329641008e-01 1.578984826435585465e-01 1.509988199409988685e-01 1.050871181690379574e-01 1.516789583009500730e-01 -4.503998954651575876e-02 -2.881177544828134388e-02 -3.585898909837139520e-02 1.465719427975976930e-01 -1.373380547241182248e-01 -3.871399741798079580e-02 1.181812411202807500e-01 1.108082424269951072e-01 3.851156179898247017e-02 1.522118846610378551e-01 1.840246560813296461e-01 6.618281831059254217e-02 9.738083958619624114e-02 4.176807387420145706e-02 7.006006173499135237e-02 -5.768405583161374806e-02 1.108262621002044368e-02 -1.056923914753339112e-02
-9.403939357220410244e-02 -1.119482530045214363e-01 1.071124811568208157e-01 2.014141504016712242e-02 -8.121756051098641752e-03 4.169966527528407019e-02 6.410039357707966734e-03 1.071709254198290745e-01 -1.106882566513346655e-01 3.107293516887776885e-02 -8.736733493284291885e-02 -1.330315415117699629e-01 -1.128123904188919058e-01 -8.767145673171690412e-02 5.798064387893365340e-02 -9.818275778086932304e-02 2.643212784413349545e-02 4.673981736952072946e-02 6.766008557662080147e-02 1.042255490430778059e-01 1.980223243397523022e-02 -2.227534910556676351e-02 1.022735257038839655e-02 -1.374561839636335159e-01 2.019634924681791288e-01 -1.239232206849509021e-01 1.912962768310049189e-01 1.214562941582309624e-01 1.048724521648627672e-01 -4.223029310590572898e-03 1.157775358139590330e-02 -4.515621961000908929e-02 1.243934891649239594e-01 -1.516069725175214211e-01 -4.291630547848426097e-02 2.012570773978325511e-01 -3.678098756623363053e-02 1.250306610556427001e-01 3.573709783353466729e-02 5.162042649360801955e-02 -7.691796764125928554e-02 1.706667364451863733e-02 1.297369282340882779e-01 1.019694024487877437e-01 -6.430099074088808930e-02 -1.400766568150468849e-01 -1.415118582860306617e-01 8.065639256548105818e-02 8.550679252262792518e-02 -7.486891963469777256e-02 1.509622010753119692e-01 1.447421205654375598e-01 2.903035018651519555e-02 1.092507679597610505e-02 3.658499586902419498e-02 -1.185794146827105350e-01 1.008402592080533990e-02 1.609345651322715565e-01 1.647373049632984074e-02 -6.576582919628931601e-02 -9.231725044554654758e-02 -2.259451980128380708e-02 1.470149503946732890e-02 -1.290303672583074067e-02 -1.364268953680564112e-01 4.518046532099874446e-02 7.270847226583622425e-02 4.589637143012274129e-02 -4.248456337402112259e-02 4.562339630810355318e-02 1.127375430569766135e-01 1.882654871940032670e-01 2.760375793962945370e-02 2.901241822657370587e-02 -3.179743649300215136e-02 9.428361096525724599e-03 2.371344852316912416e-02 1.193854670920244943e-01 1.576741737029635770e-01 1.507421998255377982e-01 1.052422703253007713e-01 1.516663363407771414e-01 -4.516971962920104250e-02 -2.868890207278954052e-02 -3.597746031126151933e-02 1.466925061240119954e-01 -1.374474649631584888e-01 -3.897381742647867270e-02 1.183216149352787488e-01 1.107061944956715949e-01 3.844353474661965642e-02 1.521659132026260131e-01 1.839693507924744231e-01 6.629775789781912343e-02 9.750236514873517057e-02 4.171360515350461262e-02 6.975366443042042841e-02 -5.779748536747558035e-02 1.112435911510129688e-02 -1.059274712710750466e-02
-9.419514152734126400e-02 -1.121092367904486797e-01 1.069567725978747413e-01 2.016914537812716096e-02 -8.140375469733023353e-03 4.179337983256107419e-02 6.353641347339979845e-03 1.072669971477488021e-01 -1.106418194881671480e-01 3.108538621186728371e-02 -8.725866362809001076e-02 -1.331654365323181599e-01 -1.127359569735628120e-01 -8.776810370254234384e-02 5.774901883102808581e-02 -9.818637538350209748e-02 2.628475289299471787e-02 4.670513755341256651e-02 6.776934222436040156e-02 1.041900471316202226e-01 1.982441505401625476e-02 -2.205827338665388923e-02 1.011746831846984870e-02 -1.373757201400519212e-01 2.021394907484472259e-01 -1.239094042096938880e-01 1.908475429909984034e-01 1.214968360880868264e-01 1.048361026110475464e-01 -4.189949554271594871e-03 1.133457555665152126e-02 -4.538195131005738625e-02 1.241871857967619536e-01 -1.517178293023408453e-01 -4.283888656988828203e-02 2.011136546376932899e-01 -3.701272638647715857e-02 1.249886299617267160e-01 3.569183105029279102e-02 5.154875237663846671e-02 -7.704287588850071422e-02 1.708711996744557982e-02 1.295634436928757849e-01 1.019655609503504895e-01 -6.414190379789491692e-02 -1.401887775414659143e-01 -1.417064877371181919e-01 8.093911687863071525e-02 8.544729263609500414e-02 -7.489017655351766500e-02 1.508960336592400919e-01 1.446108748779056652e-01 2.915613868802059000e-02 1.093549860874697827e-02 3.662712101696068145e-02 -1.184601296326832226e-01 9.954537882159927853e-03 1.611896197979158507e-01 1.653474452441083126e-02 -6.594479062512907663e-02 -9.237039554731123203e-02 -2.263735973131477536e-02 1.475437097121903851e-02 -1.270764197021731316e-02 -1.361823386954616744e-01 4.510107314362994668e-02 7.245188023651064069e-02 4.568456467342423694e-02 -4.264293840359902749e-02 4.540266555060203796e-02 1.131318806788472187e-01 1.883450956410366028e-01 2.792955013153065186e-02 2.884175129770304505e-02 -3.187733126350877910e-02 9.346011048276597552e-03 2.380715421617998762e-02 1.192975607724169745e-01 1.574549684086722912e-01 1.505296346078140723e-01 1.055319534906669215e-01 1.516345629600366340e-01 -4.535455262428295109e-02 -2.873564812209832703e-02 -3.616870613069887719e-02 1.468673962285137469e-01 -1.375735523471971200e-01 -3.922216799319749175e-02 1.185588867899744075e-01 1.106097627947546513e-01 3.841755796571226511e-02 1.522015941944560302e-01 1.837860263845824127e-01 6.625717033794141508e-02 9.758759121637512746e-02 4.168797803808839408e-02 6.951795752171899268e-02 -5.795134552565208569e-02 1.123672713519439405e-02 -1.057395298909144521e-02
-9.426324518061149349e-02 -1.122089765866508965e-01 1.068559790764482265e-01 2.017108990681541758e-02 -8.134240218116119830e-03 4.183936663810457202e-02 6.319460055651494532e-03 1.073172438285675684e-01 -1.106177717570928226e-01 3.109958856400834790e-02 -8.718973228422696731e-02 -1.332556600287275184e-01 -1.126759787826832060e-01 -8.781440794444196618e-02 5.763350796016548233e-02 -9.818193950036413487e-02 2.619116985461126049e-02 4.667693120113774324e-02 6.783152843503709173e-02 1.041819476203690170e-01 1.984837811724931775e-02 -2.194123541775375164e-02 1.006933956873261315e-02 -1.373899741055256973e-01 2.022353831356756282e-01 -1.239079584083543767e-01 1.905974680812260735e-01 1.215055869621755880e-01 1.048136090945333970e-01 -4.156528862009673322e-03 1.121685292199107314e-02 -4.550552751884166802e-02 1.240776922148850714e-01 -1.517845388912365256e-01 -4.279075187832424160e-02 2.010349970901443295e-01 -3.713687872731114697e-02 1.249967468217981631e-01 3.566055740894916171e-02 5.152132565459072860e-02 -7.712940396814102484e-02 1.710258206916526191e-02 1.294643867629499123e-01 1.019657499808677148e-01 -6.403440467372426004e-02 -1.402552468909251393e-01 -1.418091150755019236e-01 8.108717156794828518e-02 8.542396188100423449e-02 -7.489868038480590462e-02 1.508489605165988512e-01 1.445472239424831218e-01 2.922038347785742979e-02 1.094498587557149634e-02 3.664268746177425790e-02 -1.183948716955678382e-01 9.888297571922799803e-03 1.613307509073218238e-01 1.654197358175029525e-02 -6.603191503284931707e-02 -9.237482371573095541e-02 -2.268270460011877557e-02 1.479123873332219632e-02 -1.260055816132837209e-02 -1.360614629971151068e-01 4.507796735732793464e-02 7.232314740129121289e-02 4.560315863930791691e-02 -4.273665745196340154e-02 4.528549637266635064e-02 1.133404119184667630e-01 1.883880357931833616e-01 2.810361622360068451e-02 2.877163979346390038e-02 -3.193037275084363580e-02 9.319073683022274790e-03 2.387856382035856082e-02 1.192508297920387567e-01 1.573521354316037846e-01 1.503976948190424712e-01 1.056701497414778562e-01 1.516289587464436095e-01 -4.546076226434046796e-02 -2.877323635116732156e-02 -3.626773311114622061e-02 1.469752178297487055e-01 -1.376372692250340812e-01 -3.939546262449679370e-02 1.186889762063158271e-01 1.105680620215722387e-01 3.840546704894242519e-02 1.522423408009738743e-01 1.836816671544013457e-01 6.623722840509899124e-02 9.761765484023333939e-02 4.168118954221042977e-02 6.938652721941442059e-02 -5.802628753294400421e-02 1.131225814192110199e-02 -1.054860574132111296e-02
-9.432567526991340878e-02 -1.122855302642299519e-01 1.067947157976498890e-01 2.013815505903448350e-02 -8.127289704555704791e-03 4.191378260434539677e-02 6.318529993271780609e-03 1.073330163198518289e-01 -1.105805945184617223e-01 3.113150532333800943e-02 -8.725096825460987304e-02 -1.333420523333976038e-01 -1.126717354914369557e-01 -8.783307703723579329e-02 5.753798944495169126e-02 -9.821755113508143231e-02 2.609817346512508310e-02 4.663713740148491688e-02 6.786163157081258335e-02 1.042052999354379644e-01 1.985956404702622635e-02 -2.185579457088827199e-02 1.002159318508547524e-02 -1.374585015969668478e-01 2.023672172997966756e-01 -1.239189554594504472e-01 1.904813208041599426e-01 1.214664838384318379e-01 1.048018369898721797e-01 -4.136428713314752037e-03 1.116625752430088804e-02 -4.556608237066182149e-02 1.239835615515020029e-01 -1.518512917571845089e-01 -4.274545186706739386e-02 2.009671038093008288e-01 -3.722012335373748454e-02 1.249999953319694546e-01 3.561110375217052537e-02 5.150056896222880015e-02 -7.721987568103766408e-02 1.711213709922819112e-02 1.293956401678270918e-01 1.019490629190973191e-01 -6.392117859729132268e-02 -1.403140817635886994e-01 -1.419332199899919211e-01 8.119323358132393698e-02 8.541751063502356356e-02 -7.495157065828240983e-02 1.507980969362566481e-01 1.444937578465895489e-01 2.931008974667703368e-02 1.099744429408131691e-02 3.664283614390950045e-02 -1.183357760549150206e-01 9.839261475071445912e-03 1.614343673670134982e-01 1.654563001122722268e-02 -6.609575365101433286e-02 -9.233786646063400771e-02 -2.274665592200355441e-02 1.480687870210903659e-02 -1.252824470820816660e-02 -1.359953789998782081e-01 4.502739382502793375e-02 7.224133474702550128e-02 4.557559800037160047e-02 -4.281201849353653832e-02 4.522682386625202083e-02 1.134828420583430808e-01 1.884231717608972623e-01 2.821989949295222386e-02 2.872501683039963005e-02 -3.195841209169114627e-02 9.303376405430446514e-03 2.397405966244875106e-02 1.191892736028199035e-01 1.573020018256235941e-01 1.502530613995214925e-01 1.057680227791867877e-01 1.516568684505331388e-01 -4.559735291745206642e-02 -2.876524187717316786e-02 -3.633226530419789851e-02 1.470370563130076469e-01 -1.376742505118989102e-01 -3.953003838642907275e-02 1.187635160520890409e-01 1.105282685746768051e-01 3.840907698809807591e-02 1.522871242643244472e-01 1.836179524278201136e-01 6.622756342736765833e-02 9.761272559462544351e-02 4.169127185862005897e-02 6.927520158842066789e-02 -5.808446036727680367e-02 1.137043669398093461e-02 -1.052806952204043793e-02
-9.441043691277072047e-02 -1.123333303444287862e-01 1.067147127677473412e-01 2.015299134652704521e-02 -8.088903181118243385e-03 4.200627027898649196e-02 6.360670371190190256e-03 1.073450095265790771e-01 -1.105322703896952780e-01 3.115223747067808607e-02 -8.728569469285860083e-02 -1.333837701450855395e-01 -1.126782182798212600e-01 -8.783167467209158918e-02 5.739164465783352237e-02 -9.831446588309943058e-02 2.600972152335147974e-02 4.660900787171493725e-02 6.788984768871116071e-02 1.042959354492513785e-01 1.982167496132997489e-02 -2.174008415593012972e-02 9.966621138340360161e-03 -1.375330769667550135e-01 2.024963237655793002e-01 -1.239414377244954651e-01 1.902641924800561879e-01 1.214551988678731209e-01 1.047502680303893374e-01 -4.064946137332604327e-03 1.104726928351276900e-02 -4.564319588110831577e-02 1.238345086636909037e-01 -1.519732785487987181e-01 -4.272137777390323798e-02 2.008499033377645904e-01 -3.724041063743659119e-02 1.249940895903658700e-01 3.557417013674547129e-02 5.142310215991603012e-02 -7.731971217913748140e-02 1.704315469739084085e-02 1.292623994009373667e-01 1.019276086677999987e-01 -6.381023996435150614e-02 -1.403926964492231699e-01 -1.421072421439313060e-01 8.137255089889028348e-02 8.542975417507010782e-02 -7.493738911334073272e-02 1.508576377452629236e-01 1.443939391359918001e-01 2.942945786597251506e-02 1.101230074726099011e-02 3.665821672046699203e-02 -1.182324768566362511e-01 9.783858303644820537e-03 1.615705233741196734e-01 1.659786268027157660e-02 -6.616971409176512775e-02 -9.236238173933587758e-02 -2.277831485307045198e-02 1.481117332100506667e-02 -1.233908065089396253e-02 -1.358804716708142402e-01 4.495486628761025116e-02 7.214604562048165803e-02 4.544934057941293903e-02 -4.292840286302663372e-02 4.516849714893637902e-02 1.136449414050809542e-01 1.884075818840290351e-01 2.836038512645254472e-02 2.868228339991821252e-02 -3.200925797207306717e-02 9.260804549043826980e-03 2.406297399673877277e-02 1.191184663102249491e-01 1.571882173461791321e-01 1.501523491124172049e-01 1.059549651555811156e-01 1.517099217539830125e-01 -4.573871043114145774e-02 -2.886338495696845127e-02 -3.641493191473990643e-02 1.470970499964601441e-01 -1.377523793511323258e-01 -3.964235940528550162e-02 1.188664300995934398e-01 1.104769142486441286e-01 3.843329110492574308e-02 1.523226847926887895e-01 1.835024931899990053e-01 6.620323216158552349e-02 9.759777451255625957e-02 4.174768935949976084e-02 6.926477978920408951e-02 -5.812750815618245720e-02 1.145108646524883693e-02 -1.051875123891821834e-02
-9.446289561299588133e-02 -1.124202619215469018e-01 1.066475228162448580e-01 2.013900419467294645e-02 -8.071657203331521202e-03 4.208978320650843402e-02 6.358172959284571525e-03 1.073990631947237678e-01 -1.104965118242612065e-01 3.114578871773680813e-02 -8.724523891535518327e-02 -1.334237881399430170e-01 -1.126220619029236342e-01 -8.785825339869557382e-02 5.725484559111827104e-02 -9.832527166433610577e-02 2.595725684986653972e-02 4.657566405526365055e-02 6.794034785890663841e-02 1.043514270683547768e-01 1.983560232817603228e-02 -2.164986095992186763e-02 9.910068320229092551e-03 -1.375176056592434248e-01 2.025774814527017409e-01 -1.239270991719464143e-01 1.900530072769225642e-01 1.214586823324709658e-01 1.047148544459837183e-01 -3.990005403976044050e-03 1.095361019480368785e-02 -4.575559229539832851e-02 1.237206632123834665e-01 -1.520498168315769227e-01 -4.271363599882065099e-02 2.007616817146004873e-01 -3.730395395821380772e-02 1.250008101240503988e-01 3.553998296746087998e-02 5.139215228847336669e-02 -7.738467459359810174e-02 1.703850652173623248e-02 1.291514992297780051e-01 1.019459649953068231e-01 -6.375830941445508049e-02 -1.404397752757214901e-01 -1.421991737663402811e-01 8.154223571428652340e-02 8.542275502838972412e-02 -7.493925996075007090e-02 1.508338135555501447e-01 1.443272064458707982e-01 2.953388194143436937e-02 1.103406059547494544e-02 3.667782854899649669e-02 -1.181928534517376478e-01 9.729105099737234141e-03 1.617075238535330417e-01 1.665638824372404903e-02 -6.625359303259803490e-02 -9.239394094538162794e-02 -2.279226941722037672e-02 1.482974639552793635e-02 -1.223608746446917458e-02 -1.357452849673721484e-01 4.491630095001929168e-02 7.203124839131803958e-02 4.534424026256563683e-02 -4.302737129276643091e-02 4.508296524980266728e-02 1.138443217942710500e-01 1.884390274385066288e-01 2.848071120270958406e-02 2.862199818946792665e-02 -3.202780823087239548e-02 9.227455135121607338e-03 2.409686159899454561e-02 1.190423818296477004e-01 1.570709531467539555e-01 1.500478257707045238e-01 1.061179677011189065e-01 1.516907720826089767e-01 -4.585992267972077707e-02 -2.889372392901939229e-02 -3.650092774699327525e-02 1.472305076191913753e-01 -1.378425443510399306e-01 -3.976458427432456172e-02 1.189820132469576880e-01 1.103949302025084289e-01 3.842125370039066456e-02 1.523432913931080934e-01 1.834385174881982272e-01 6.618727618219090447e-02 9.760926077135251289e-02 4.171382702948548543e-02 6.917671065669338260e-02 -5.817691987052329289e-02 1.154478560861162649e-02 -1.051233335910779776e-02
-9.452299740975052267e-02 -1.124573264485615454e-01 1.066072736721555697e-01 2.013905809299440172e-02 -8.076896812528593095e-03 4.210732940526275975e-02 6.356273333115410214e-03 1.074036733308263991e-01 -1.104518562760274936e-01 3.114580461752942606e-02 -8.723855577182071386e-02 -1.334944574947611318e-01 -1.126010069487495963e-01 -8.786828101531074520e-02 5.714988386333997444e-02 -9.834230238093664977e-02 2.592363964729944500e-02 4.655792343409994455e-02 6.797238762450941163e-02 1.043173085310086651e-01 1.985836285383403219e-02 -2.161846719262008887e-02 9.858024538040506199e-03 -1.375100640600894764e-01 2.026793953911446566e-01 -1.239181588734705325e-01 1.899497832324423818e-01 1.214617234523431566e-01 1.047275993162843505e-01 -4.009405981608636128e-03 1.089736386370717368e-02 -4.580383322302721688e-02 1.236541574838417035e-01 -1.520611127757322267e-01 -4.267440021341628587e-02 2.007397612826177513e-01 -3.741431106144840757e-02 1.249720464234274353e-01 3.550616800787448346e-02 5.140177531232900665e-02 -7.739928976473076094e-02 1.705676400470124837e-02 1.290987121687023342e-01 1.019428026924734665e-01 -6.368795535727383994e-02 -1.405017608295674181e-01 -1.422772241796909920e-01 8.159630375504713096e-02 8.538999716525162709e-02 -7.501392156039038417e-02 1.508081625363885125e-01 1.442741872109845891e-01 2.955646655317309066e-02 1.108340850933343599e-02 3.670005020830973547e-02 -1.181493023042977930e-01 9.688878827507272501e-03 1.617521164279528967e-01 1.666134606343591673e-02 -6.627991642428560093e-02 -9.236505471437687909e-02 -2.281846365163503823e-02 1.484464680508011669e-02 -1.218888236253617974e-02 -1.356959994771851363e-01 4.490980560809488403e-02 7.199235398514235162e-02 4.530103367041620616e-02 -4.308326683558185571e-02 4.502601817205852813e-02 1.140006712469033845e-01 1.884686157070100399e-01 2.863482119051456720e-02 2.851715876710177525e-02 -3.201166064331869426e-02 9.203012514309341641e-03 2.412042947339448906e-02 1.190016185170536395e-01 1.569748843450868292e-01 1.499474592850194576e-01 1.061856516296823955e-01 1.517011420151760104e-01 -4.593174847810206629e-02 -2.883887225381933511e-02 -3.653044482178351843e-02 1.472728549164754319e-01 -1.378940985831387522e-01 -3.987313141470047451e-02 1.190313052904366370e-01 1.103922819963557150e-01 3.837966440249417077e-02 1.523579527164752312e-01 1.834146795274466946e-01 6.624265344375525333e-02 9.762976037748051505e-02 4.171516286922365840e-02 6.905287296830507626e-02 -5.823506620351902308e-02 1.159146205255766685e-02 -1.050638479623239134e-02
-9.456039851525753492e-02 -1.125280788591493941e-01 1.065184186851852455e-01 2.010337118168957840e-02 -8.031773877211734539e-03 4.218477542733484187e-02 6.344466344331194628e-03 1.074289612394434268e-01 -1.104413730472977029e-01 3.113238916664982231e-02 -8.722678847700829352e-02 -1.335315352204604900e-01 -1.125350856215241030e-01 -8.788669339141916281e-02 5.704147088710798813e-02 -9.841617227596054229e-02 2.587437142096266074e-02 4.651686234032208905e-02 6.802362891790118826e-02 1.044209451663387217e-01 1.984806973242037378e-02 -2.153581454818594490e-02 9.845189826929407612e-03 -1.375549351395687070e-01 2.027556382988925099e-01 -1.239181634615782734e-01 1.897800230303443025e-01 1.214582341124373216e-01 1.046803480431320182e-01 -3.893801242784124955e-03 1.081118817135949886e-02 -4.591523636224359439e-02 1.235558280440450796e-01 -1.521972928598987473e-01 -4.267378414993266283e-02 2.006584830936181674e-01 -3.741153949942346846e-02 1.249916225495635580e-01 3.547790960301400870e-02 5.134380542258581981e-02 -7.749316233260231113e-02 1.702657481926796515e-02 1.289866006051194613e-01 1.019407286932767082e-01 -6.362969730306020089e-02 -1.405401789822058045e-01 -1.423443022279828052e-01 8.175230259015073275e-02 8.542381329170188609e-02 -7.498371591256244861e-02 1.508274740209088194e-01 1.442590864424009300e-01 2.967152053463647382e-02 1.109527115053728433e-02 3.667517356369783682e-02 -1.181111670698596627e-01 9.668359867018869527e-03 1.618934324301243011e-01 1.669946442592070562e-02 -6.634220572491157653e-02 -9.240376023065871580e-02 -2.284342782964930013e-02 1.482453913776740281e-02 -1.205225709989900945e-02 -1.355826199408883825e-01 4.489212227165544772e-02 7.193688934639566601e-02 4.521115463855450434e-02 -4.318917426957576133e-02 4.498320136335123842e-02 1.141295596226237635e-01 1.884749744805366278e-01 2.869543055222559605e-02 2.850861319419242465e-02 -3.203924099309497786e-02 9.183286767768160386e-03 2.418934091886095275e-02 1.189167664478087832e-01 1.569281985576148897e-01 1.498693011038667311e-01 1.063093038437880056e-01 1.516983924735888223e-01 -4.606216081132219475e-02 -2.893015946095763707e-02 -3.659886907537276968e-02 1.474093216272032436e-01 -1.379478954224422349e-01 -3.998330511364744932e-02 1.191219108378753777e-01 1.103373499960588061e-01 3.841439878414480702e-02 1.523678548775802832e-01 1.833437946337079238e-01 6.622114692207826947e-02 9.760508489302134605e-02 4.170671511315902913e-02 6.901651363581101650e-02 -5.827953268171581769e-02 1.168194935838126960e-02 -1.051660639741346104e-02
-9.459914915210802799e-02 -1.125678338565280490e-01 1.064746607459000211e-01 2.009323724227593533e-02 -8.017792964112974499e-03 4.223665551548813624e-02 6.348380959533312870e-03 1.074473440123706602e-01 -1.104215667126682010e-01 3.113369211030490857e-02 -8.723950659450532830e-02 -1.335578633248324099e-01 -1.125173617463199188e-01 -8.789486430600386424e-02 5.696292327741037803e-02 -9.844605938613919249e-02 2.583698315663508771e-02 4.649369260964635042e-02 6.805584683117450739e-02 1.044665691291641746e-01 1.984954550972947013e-02 -2.148275727835349466e-02 9.811026564908472899e-03 -1.375607108026023206e-01 2.028211977813034472e-01 -1.239176869884548310e-01 1.896684576936886746e-01 1.214554150819082412e-01 1.046604075466432832e-01 -3.852130103820543792e-03 1.076473229609123047e-02 -4.596980815961178995e-02 1.234933902855182841e-01 -1.522585646026953510e-01 -4.266402613482138395e-02 2.006114691093535130e-01 -3.743995178887239011e-02 1.249848382588495954e-01 3.545277704970091481e-02 5.132173523688526862e-02 -7.753078185205763972e-02 1.702315901927438022e-02 1.289295454922061712e-01 1.019447023233652355e-01 -6.358702436846139228e-02 -1.405678503257176415e-01 -1.424068348526023320e-01 8.184325767737779533e-02 8.542406082665485179e-02 -7.499787576846857207e-02 1.508242134151172587e-01 1.442239053637916768e-01 2.974481976020606697e-02 1.111369024931312642e-02 3.667654343605778605e-02 -1.180788906586133363e-01 9.638141547793691727e-03 1.619665411589936987e-01 1.673315130938778789e-02 -6.638384320803653038e-02 -9.241386696088345343e-02 -2.286259730615118613e-02 1.482774754587591094e-02 -1.198542964427370093e-02 -1.355124804914676073e-01 4.486621117554465826e-02 7.187855207500611077e-02 4.515683248827258994e-02 -4.323871984347698455e-02 4.495381226815909487e-02 1.142413282723040019e-01 1.884910100339263483e-01 2.876822501407079458e-02 2.847145713750860035e-02 -3.204500718241660995e-02 9.166293886395320695e-03 2.422606220616790873e-02 1.188690886207862951e-01 1.568751290155489253e-01 1.498043451461625319e-01 1.064032218465981033e-01 1.517018380470820105e-01 -4.613770411283680400e-02 -2.894302023297448331e-02 -3.664485733011999674e-02 1.474769659389594534e-01 -1.379902777963339655e-01 -4.004750416667578888e-02 1.191822606451105465e-01 1.102912761384034490e-01 3.841512932636717559e-02 1.523820785325347704e-01 1.833070513382519806e-01 6.622127154107737557e-02 9.760734106320843873e-02 4.170244763293060042e-02 6.896823463608485472e-02 -5.830404505354634670e-02 1.173199296349343099e-02 -1.051441790712173523e-02
